x	y
51.15486111111111	426.72
52.227222222222224	466.79999999999995
52.80958333333333	414.36
53.96597222222223	457.32
54.33708333333333	406.91999999999996
55.05569444444444	347.4
55.27236111111112	436.56000000000006
55.30583333333334	450.84000000000003
55.55736111111111	431.64
55.97555555555555	471.72
56.32347222222222	356.04
56.571111111111115	461.40000000000003
56.60777777777778	440.64
56.76986111111111	363.12
57.130138888888894	395.52
57.153333333333336	373.32
58.290694444444455	385.32
58.58319444444444	333.36
58.665972222222216	338.88
58.71777777777779	326.4
59.055972222222216	317.64
60.688472222222224	295.68
60.74652777777777	313.44
60.805555555555564	281.15999999999997
61.12069444444444	272.88
61.83041666666667	246.71999999999997
61.906944444444456	234.60000000000002
62.687222222222225	303.96
62.98305555555555	255.12
63.948194444444454	288.12
64.59944444444444	181.92000000000002
64.75569444444444	224.52
65.09972222222223	215.16
65.77236111111111	261.36
66.10763888888889	240.95999999999998
66.39819444444446	194.28000000000003
67.1726388888889	114.72
68.58902777777777	158.88
68.64347222222223	108.60000000000001
68.79916666666666	203.76
69.26194444444444	120.72
69.62777777777778	147.35999999999999
70.04930555555556	171.12
70.11777777777776	164.16
70.69708333333332	98.52000000000001
71.24166666666666	54.36
71.51555555555555	135.96
72.1511111111111	129.96
72.5536111111111	79.67999999999999
73.34013888888889	60.480000000000004
74.08680555555556	86.64
74.615	68.88
75.04458333333334	47.88
