x	y
211.23407722706844	28.015789616785916
287.7887092422476	38.16916303494994
360.0903061454723	47.758460152104846
459.3277920910748	60.920240508984136
586.9188454497067	77.8425295392575
669.1441909474919	88.74800469210034
809.4943496419869	107.36252262540106
928.5793327767101	123.1566590536562
1000.8809296799348	132.7459561708111
1071.764848212508	142.14722785429632
1180.926082752671	156.62518624686354
1251.8100012852442	166.02645793034873
1386.4894464971333	183.8888741289706
1522.586570079674	201.9393157612622
1584.9644183883383	210.21243484272918
1667.189763886124	221.11790999557203
1794.7808172447556	238.0401990258454
1940.801689421857	257.40681869382496
2052.7982807033227	272.26082795373156
2187.4777259152115	290.12324415235344
2298.056638826026	304.78922797859036
2417.1416219607495	320.58336440684553
2492.2785756052767	330.5487123913398
2560.3271373965467	339.5739332074856
2659.5646233421494	352.7357135643649
2733.283898616026	362.51303611518955
2869.3810221985664	380.5634777474811
2967.2008297735174	393.5372326706907
3049.4261752713032	404.44270782353357
3138.7399126223454	416.2883101447249
3236.559720197295	429.26206506793443
3348.5563114787624	444.11607432784115
3398.1750544515626	450.6969645062807
3501.66557550912	464.42282116416914
3583.8909210069055	475.328296317012
3649.1041260568722	483.97746626581835
3749.7592903731265	497.32727205636735
3851.832133060032	510.8651032805861
3935.4751569284695	521.9586038670986
4055.9778184338434	537.9407657290235
4197.745655498989	556.7433090959938
4318.248317004364	572.7254709579187
4452.927762216253	590.5878871565405
4540.823821196644	602.2454640440623
4686.844693373746	621.6120837120418
4744.969506570455	629.3211264924996
4803.094319767165	637.0301692729576
4851.295384369315	643.4230340177274
4971.79804587469	659.4051958796523
5048.3526778898695	669.5585692978163
5096.55374249202	675.9514340425864
5160.3492691713345	684.4125785577229
5218.474082368045	692.1216213381808
