x	y
51.96714525800709	4790.253148632383
52.10994590390853	5282.671222185325
53.13958508108957	4889.808667926869
53.33987680831469	4938.797351464807
54.40875689327384	4419.023322317242
54.410368249153805	4790.880098919818
54.54347985316289	4708.046740157072
55.12782188873985	4746.827646804859
55.24014148155057	4167.3935097652
55.670236048580726	4514.0067805553035
55.84532181754806	4598.865061240294
57.32908977137772	3284.951400208432
57.8621265357019	4390.928650987432
58.10314070425235	3775.6411568410144
59.34931615232136	3808.176086915909
59.71571219581568	2806.9935400698614
59.99544651997652	2991.4287057749802
60.01165589451727	2643.346344200419
60.06658376779632	3922.9629612760873
60.38828826917045	3086.4402014118214
60.42770946343459	3822.4140840634363
61.41330227752692	3992.4354301439075
61.50423962504681	3333.0633063452888
61.97901528686226	2197.143929068594
62.222461652932736	2433.882882827988
62.407606732930425	2873.262565799005
62.98414881684687	3337.1374583562633
63.38381984088334	2787.727963867513
63.97903796549718	1687.3612446851832
64.19637967662862	2921.908169986169
64.21332126607845	1621.7885417659872
64.44537709987993	1472.0225735611184
66.34233613674382	2007.1199102633486
66.54838479574745	2559.5355618544604
66.73710580562198	2081.241520397647
66.79541653106659	1435.203111987103
66.96795336248063	1223.2487165978564
67.40334224864122	779.7874906408454
67.60534009871417	1840.8609767566854
67.95916826050637	709.1659298732854
67.99631883651206	1155.9764227262085
68.32719671093558	1011.3800896777091
68.9880759210797	512.621274132325
69.11190333904476	1540.371051810229
69.79324284659266	1703.0352573032906
71.25930027545655	1539.0359962621324
72.0611963217423	841.2899571931993
72.3064052915286	172.5334210743045
74.05781007426633	424.5289528955095
74.08133448017514	449.9760078442045
75.75174713751622	286.8692150177158
