x	y
22.882955677109127	4.120365154400976
38.047211325801044	8.880609872011146
56.304901115788944	14.677687746151802
59.679921600968854	20.91412449375398
67.98850809352088	27.078985251625326
94.05605267641148	35.15355992850317
103.42252808059636	42.89782181807196
111.57954605072224	51.560999387824175
134.13845051410982	61.876236810108935
153.3161348121354	83.76794719600456
162.23839989780487	73.07070666960693
190.3497246780154	96.93177907802932
195.2330574375876	123.2075522139288
204.12098866789847	109.0938459166593
204.29805590938327	137.84876597562976
215.09638589321133	153.24789269872412
223.79323572778335	186.41295978113928
225.87206621633047	169.6218319504522
244.15176999650092	204.09833157492005
266.2025459138111	222.64539612940513
276.0332297828144	242.13486992811397
291.4052641630128	260.33086855910295
322.8037430906889	279.14410687033467
339.4689472405242	301.12915967396475
350.58469748615613	370.2571291805153
369.7339045375161	392.7221286184115
372.2890809409472	345.9060310212532
381.07828345651154	322.9448836965819
387.53010709491065	418.45676000114725
396.7505545258993	470.0264028330812
409.351845510197	498.5799307566574
435.6802109665124	527.7397584171196
442.06125070255746	585.1406559189852
442.6016018954361	445.31620549559193
500.7599612103747	741.6721767148057
505.07504033084854	645.1779044354232
506.9634133523129	554.3298454055091
520.299122377924	612.9570123531585
529.5131947355169	677.9491343371784
552.7177307401786	808.2521273852988
582.3649996403979	707.4044741131347
586.0911711542991	772.8075983609472
598.6887435630908	914.4774971751397
609.9434225908374	844.3102327972914
624.4240925030686	1027.817180444499
629.5675699952191	987.8742952860168
635.3270560552996	1148.4306741217042
635.4102079197312	881.1092430901919
648.5310168951312	1105.636127303236
655.028342845654	953.1082616305623
700.6360314500821	1063.8887250630883
