x	y
22.882955677109127	5206.06118099006
38.047211325801044	5454.1257939011675
56.304901115788944	5332.162325347175
59.679921600968854	5333.856082572611
67.98850809352088	4967.1414663177375
94.05605267641148	4893.0601147564585
103.42252808059636	4853.040641902168
111.57954605072224	5188.406135165445
134.13845051410982	4919.558163187362
153.3161348121354	4895.734956228868
162.23839989780487	4821.692642098605
190.3497246780154	4809.269990236795
195.2330574375876	4640.067151191355
204.12098866789847	5130.669619832872
204.29805590938327	4976.057040411223
215.09638589321133	4623.359131157648
223.79323572778335	4606.490733515797
225.87206621633047	5025.1134849546725
244.15176999650092	4867.58448710742
266.2025459138111	4776.648201845555
276.0332297828144	4805.071618004783
291.4052641630128	4462.489100654083
322.8037430906889	4480.017239011157
339.4689472405242	4791.483705293817
350.58469748615613	4320.839224405243
369.7339045375161	4563.6350285436
372.2890809409472	4299.531278098729
381.07828345651154	4493.347684770991
387.53010709491065	4622.139336717261
396.7505545258993	4319.672149438309
409.351845510197	4347.956755380273
435.6802109665124	4127.694463539196
442.06125070255746	4428.30525300337
442.6016018954361	4534.8587148129745
500.7599612103747	4183.426130706169
505.07504033084854	4273.150762967138
506.9634133523129	4350.795081367291
520.299122377924	4324.794031281335
529.5131947355169	4421.757763981938
552.7177307401786	3977.2901866716415
582.3649996403979	4166.073110570537
586.0911711542991	3917.4304963157165
598.6887435630908	4008.256995497812
609.9434225908374	4020.8631708634607
624.4240925030686	3927.130549427728
629.5675699952191	3969.2031759892693
635.3270560552996	3741.6344585765105
635.4102079197312	3917.5465139390735
648.5310168951312	3826.0501258384493
655.028342845654	3840.4711301986576
700.6360314500821	3751.916105081414
