x	y
26.2781410288489	5322.007211792038
37.29137071311561	5140.322984295255
40.3686025573809	5104.792581878117
58.404005908111706	5008.496322677176
60.24844030786041	5228.531917117457
74.72464551790245	4995.956032447311
94.26738309640842	5237.763241742907
101.22576523341867	4944.3330590726
107.81405935965986	4921.712031541125
121.26070061243242	5247.676408323294
141.44857778507483	4970.631230843602
145.36317747744326	5114.014687347053
148.2064082696709	5149.272644280698
152.7434367418195	5002.0522725724695
155.3333241312575	4941.858004184764
182.82159285919374	4883.091474062831
193.30397689132874	4613.821468286629
196.04014599791657	4716.32815344138
216.04022477443732	5070.744204310608
235.45302179084788	4704.78381125144
256.25534920555464	4646.429554753368
260.43780729274937	4589.845664269523
281.6653670577543	4379.632065765333
284.0095406005411	4670.20065485764
291.12802623300536	4753.435362425812
297.89210872096226	4743.883007751292
311.5934502415038	4747.2733252363305
324.61842245972133	4444.748326793328
325.98498204214553	4664.441765330921
349.49787571394376	4577.679830921772
360.3163013342202	4335.058566092397
370.0165176729557	4372.051244530894
371.70213518727525	4667.200453431786
380.81059660636	4335.792518531336
388.1184832025135	4526.572836141792
421.01751724947263	4475.252941934727
460.34781309046093	4347.235961917618
479.5829428720208	4052.592542023315
480.68661024639056	4302.198987858467
483.6525166125	4130.818322182312
488.41894992767675	4308.496172167234
510.9653832846735	4350.520856820283
514.0299658726316	4226.163638704067
517.8218606397523	4217.340611726133
525.2251752184484	3955.6738288126344
558.0861471344161	4258.49711600458
568.9487859413177	3928.35330487885
571.9734341237292	4035.022864580891
575.3947594035097	4146.294442332028
614.1860561344299	3888.0589512906777
615.6560353537417	4288.102522934917
633.11687644737	3970.7877917540977
643.3249737457357	4012.236852727942
663.4183090424938	3759.8984502657395
664.0889995623622	4106.654698178466
692.269881623169	3732.421668713362
739.830398104761	3850.9450099824344
