x	y
0.10000228881835938	48.000274658203125
0.10003089904785156	60.00398254394531
0.10997295379638672	73.20073699951172
0.10999441146850586	86.40006637573242
0.10001659393310547	98.40205764770508
0.10998249053955078	111.59995651245117
0.10000467300415039	123.60051727294922
0.11001348495483398	136.8021354675293
0.1099848747253418	150.0003204345703
0.10999917984008789	163.20022201538086
0.10001897811889648	175.20249938964844
0.1100015640258789	188.4026870727539
0.10003805160522461	200.40725326538086
0.10995626449584961	213.6020050048828
0.10046243667602539	225.65749740600586
0.1099252700805664	238.84852981567383
0.10007858276367188	250.85795974731445
0.10998964309692383	264.0567169189453
0.10000228881835938	276.05699157714844
0.10000467300415039	288.0575523376465
0.11000871658325195	301.2585983276367
0.11000871658325195	314.45964431762695
0.10997772216796875	327.6569709777832
0.11000394821166992	340.8574447631836
0.10999679565429688	354.0570602416992
0.11010408401489258	367.2695503234863
0.10682821273803711	380.0889358520508
0.10007619857788086	392.0980796813965
0.1000070571899414	404.09892654418945
0.10997772216796875	417.2962532043457
0.10999679565429688	430.4958686828613
0.10993719100952148	443.6883316040039
0.10007858276367188	455.69776153564453
0.10000944137573242	467.6988945007324
