x	y
0.03006454418630412	5309.824172029011
0.03341349732266332	5309.896996708771
0.05054433769611534	5309.845691936928
0.060248148873824355	5309.909777616893
0.07858780196936802	5309.738719933313
0.09261270628059326	5309.664287968682
0.10448126946138755	5309.795156743174
0.11668353639302408	5309.824872436768
0.13903845309527918	5309.715309155735
0.1397020757369177	5309.813731575335
0.14027468917625735	5309.70830914793
0.16291481798752333	5309.580983780581
0.16447236870898824	5309.647490784912
0.16647658110272515	5309.663880252572
0.1843783558023196	5309.712578065858
0.19521271248193553	5309.454095085458
0.20977514038887207	5309.4545267738395
0.22671285319442983	5309.425589696017
0.2652363218420593	5309.460758851002
0.2729290612237636	5309.311947986501
0.2813674556150621	5309.215494827251
0.3113622501421779	5309.278960558055
0.3173225545217557	5309.303316691359
0.32269968471358434	5309.167952729303
0.3337287093090197	5309.19442969652
0.3387815405576625	5309.39672134859
0.34628316496898176	5309.284195929816
0.3600901903948269	5309.184258160988
0.3857012604255933	5308.9844976734
0.40553254387138377	5309.16012605381
0.41554363893610635	5309.021735778176
0.43989453275839124	5308.788427056789
0.4509014034151583	5309.040343278386
0.4613760843717435	5309.085886369994
0.4696947434460095	5308.822633585413
0.46984298462933344	5308.99396677142
0.4739489457159247	5309.030616052289
0.48197948885258163	5308.802770664314
0.5538419930202768	5308.728201518388
0.5598529019783081	5308.662110534638
0.5617001970844846	5308.946694867786
0.5913381486286594	5308.856051959297
0.5945250062659753	5308.580050205783
0.594656880353269	5308.62125021749
0.6121728227183045	5308.639171549289
0.6177948828601223	5308.64775332083
0.6178277810455929	5308.473532531828
0.6188042729412342	5308.590361484718
0.6333046732261642	5308.586205368656
0.6489653400419693	5308.540990186864
0.649220692199663	5308.636067859865
0.6508743504279683	5308.633443276268
0.6567522252714583	5308.515798948286
0.6679111039375271	5308.441355718071
