x	y
0.07372835216275098	5308.441355718071
0.07372879906294207	5308.473532531828
0.07372938609650398	5308.515798948286
0.07372973597481756	5308.540990186864
0.0737302784750803	5308.580050205783
0.07373036396345356	5308.586205368656
0.07373042168728774	5308.590361484718
0.07373085069746514	5308.62125021749
0.0737310200455037	5308.633443276268
0.07373105649805367	5308.636067859865
0.07373109960485123	5308.639171549289
0.07373121879612263	5308.64775332083
0.07373141820186997	5308.662110534638
0.07373233613219984	5308.728201518388
0.07373317259801096	5308.788427056789
0.07373337181478215	5308.802770664314
0.0737336476886863	5308.822633585413
0.07373411183276801	5308.856051959297
0.07373537076205258	5308.946694867786
0.07373589580101945	5308.9844976734
0.07373602731626971	5308.99396677142
0.0737364129969191	5309.021735778176
0.07373653633405956	5309.030616052289
0.07373667143442202	5309.040343278386
0.07373730397736103	5309.085886369994
0.0737383350840807	5309.16012605381
0.07373844378790698	5309.167952729303
0.07373867025223595	5309.184258160988
0.07373881152356279	5309.19442969652
0.07373910409482294	5309.215494827251
0.07373998556330633	5309.278960558055
0.073740058276803	5309.284195929816
0.07374032384293554	5309.303316691359
0.07374044372203474	5309.311947986501
0.07374162112984153	5309.39672134859
0.07374202207911135	5309.425589696017
0.07374241798729803	5309.454095085458
0.07374242398297	5309.4545267738395
0.07374251053959725	5309.460758851002
0.07374418033028585	5309.580983780581
0.07374510403867934	5309.647490784912
0.07374533167017462	5309.663880252572
0.07374533733289836	5309.664287968682
0.0737459487381657	5309.70830914793
0.07374600802869247	5309.712578065858
0.07374604596049632	5309.715309155735
0.07374637111018491	5309.738719933313
0.0737471549547663	5309.795156743174
0.07374741293854632	5309.813731575335
0.07374755794484737	5309.824172029011
0.07374756767273288	5309.824872436768
0.07374785683245734	5309.845691936928
0.07374856939873292	5309.896996708771
0.07374874691134574	5309.909777616893
