x	y
51.34016640418224	876.1468721370658
52.51014608633178	924.0323795374447
54.28231992541996	774.6321876850632
54.36579602547737	824.3875386842255
55.37679831805381	638.1761187701155
55.41610424431814	598.247842014749
55.4979553729812	683.4705173903869
55.59213390486003	726.2382093674622
56.951935936686624	559.0340358085357
58.05831044519946	477.18645387284374
58.77189413509754	517.2661345764285
58.9087092104509	439.0861401212498
59.937787355726336	402.2787848656212
60.277243293909216	332.0737989709265
60.334278730627545	302.16581518494917
60.7723342993846	366.5523592716248
62.91882015048125	218.0445272055977
63.0437451276396	190.89207325767947
63.335553426719336	273.6786213584808
63.86254751179723	246.5308696600079
64.20388822596843	165.88343806275384
65.96351854881307	121.5887021525767
66.28881808039056	142.6831614618592
68.26321159902481	104.22196941155627
68.45539754480893	56.14658792736096
68.45695839077982	87.0013007204134
69.31382287622246	70.92450908667963
70.16715352115084	31.312194627216712
70.27666224006867	43.512536882872716
71.85827617260958	21.558321344393597
71.96334793105227	13.409483353244486
72.16703654785597	5.362368882828981
