x	y
51.15490720389792	899.5719166489121
52.227266170723965	1165.827899264559
52.80957785915985	861.1405075651714
53.96593354370822	1086.86338489482
54.337022412626105	827.5598855030395
55.05576049147404	626.2568601995489
55.27242473657725	973.407486847656
55.305876036877116	1045.7266941770586
55.557388460703926	934.1126334208498
55.975523907070624	1203.6022697197577
56.32342030265928	658.3173747131954
56.5710490986165	1123.8227436579828
56.607768021482144	1009.6390141378623
56.7698789876678	690.9942586676809
57.1301368516624	790.9104067323887
57.15329143643851	724.5765971635384
58.29065849890475	759.2617334136557
58.5832360947475	568.0202477085884
58.66599238776365	598.2395285203921
58.71782436419246	541.3106295525713
59.055996521867165	511.9495395583241
60.68847697734961	434.1282214586588
60.74654924210126	486.5247190762407
60.80561384888143	387.35160749559327
61.12063210742675	362.1270030091965
61.83045944937718	296.13836140348883
61.906991608123754	255.92578801971678
62.68727233161095	461.4352823977327
62.983065811276894	319.0977559148718
63.948163794913775	410.4042201282832
64.59941016891783	163.20535655725666
64.75575731999756	235.69307656102865
65.09968675862719	215.50606246068506
65.77239107719997	340.0082331939609
66.10761813060685	276.3753512659025
66.3982151262497	180.69619455224213
67.1726173016814	59.85279780784349
68.5890911665922	118.98111034055492
68.64342971112815	49.53086894579671
68.7992063124761	197.00150818212455
69.26195436339918	70.72362786400356
69.62773470456463	105.21125281558238
70.04937476550698	148.64710910615486
70.11783795826459	133.71289881805833
70.69711019057662	40.83875539195592
71.24170473993512	8.658889263560095
71.51550224357104	93.41901847613141
72.15110921452444	81.18424460843042
72.55356243447125	25.469850621029646
73.3401154467208	13.57876978157249
74.08678469763584	32.396672177646934
74.614976094263	19.088927513918357
75.04458184238857	4.308281070355294
